ID,sta_seq,collect_date,chemparameter,value,uom,station_type,duplicate,name,ylat,xlong,sbasn,major,mbasn
17080,16239,9/15/2015,Magnesium,2190,ppb,River/Stream,0,West Branch Farmington River,41.878,-72.965,4300,Connecticut,4
17081,16239,7/25/2012,Hardness,21.3,ppm,River/Stream,0,West Branch Farmington River,41.878,-72.965,4300,Connecticut,4
17082,16239,7/25/2012,Ammonia,0.007,ppm,River/Stream,0,West Branch Farmington River,41.878,-72.965,4300,Connecticut,4
17083,16239,9/15/2015,Total Solids,66,ppm,River/Stream,0,West Branch Farmington River,41.878,-72.965,4300,Connecticut,4
17084,16239,9/15/2015,Total Organic Carbon,3.4,ppm,River/Stream,0,West Branch Farmington River,41.878,-72.965,4300,Connecticut,4
17085,16243,9/24/2014,Nitrite,NA,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17086,16243,9/24/2014,Organic Nitrogen,0.077,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17087,16243,9/24/2014,Nitrate/Nitrite,0.073,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17088,16243,9/24/2014,Ammonia,0.012,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17089,16243,9/24/2014,Calcium,6330,ppb,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17090,16243,9/24/2014,Total Phosphorus,0.017,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17091,16243,9/24/2014,Total Kjeldahl Nitrogen,0.089,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17092,16243,9/24/2014,Alkalinity,16,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17093,16243,9/24/2014,Hardness,21.8,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17094,16243,9/24/2014,Total Suspended Solids,8,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17095,16243,9/24/2014,Magnesium,1460,ppb,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17096,16243,9/24/2014,Ortho Phosphate,NA,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17097,16243,9/24/2014,Chloride,24,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17098,16243,9/24/2014,Total Solids,72,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17099,16243,9/24/2014,pH,6.7,None,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17100,16243,9/24/2014,Nitrate,0.073,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17101,16243,9/24/2014,Total Organic Carbon,2.5,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17102,16243,9/24/2014,Turbidity,1.5,None,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17103,16243,9/24/2014,Silica,5.97,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17104,16243,9/24/2014,Total Nitrogen,0.162,ppm,River/Stream,0,Fivemile River,41.918,-71.83,3400,Thames,3
17105,16246,9/24/2014,Alkalinity,13,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17106,16246,9/24/2014,Ammonia,0.034,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17107,16246,9/24/2014,Chloride,23.9,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17108,16246,6/11/2014,Nitrate,0.067,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17109,16246,9/24/2014,Total Organic Carbon,2.4,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17110,16246,9/24/2014,Magnesium,1560,ppb,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17111,16246,9/24/2014,Turbidity,1.4,None,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17112,16246,9/24/2014,Total Solids,82,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17113,16246,9/24/2014,Nitrite,NA,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17114,16246,6/11/2014,Ortho Phosphate,NA,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17115,16246,9/24/2014,Silica,8.107,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17116,16246,9/24/2014,Total Suspended Solids,5,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17117,16246,6/11/2014,Chloride,17.7,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17118,16246,6/11/2014,Alkalinity,8,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17119,16246,9/24/2014,Hardness,24.9,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17120,16246,6/11/2014,Total Nitrogen,0.267,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17121,16246,6/11/2014,pH,5.5,None,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17122,16246,9/24/2014,Ortho Phosphate,0.004,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17123,16246,9/24/2014,pH,6.7,None,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17124,16246,9/24/2014,Total Nitrogen,0.24,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17125,16246,6/11/2014,Nitrite,NA,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17126,16246,9/24/2014,Organic Nitrogen,0.078,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17127,16246,6/11/2014,Hardness,15.1,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17128,16246,6/11/2014,Calcium,4410,ppb,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17129,16246,6/11/2014,Nitrate/Nitrite,0.067,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17130,16246,6/11/2014,Total Suspended Solids,19,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17131,16246,9/24/2014,Nitrate/Nitrite,0.128,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17132,16246,9/24/2014,Total Phosphorus,0.01,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17133,16246,6/11/2014,Ammonia,0.019,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17134,16246,6/11/2014,Magnesium,1000,ppb,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17135,16246,6/11/2014,Total Solids,176,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17136,16246,6/11/2014,Total Phosphorus,0.026,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17137,16246,6/11/2014,Total Organic Carbon,4.5,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17138,16246,9/24/2014,Calcium,7410,ppb,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17139,16246,9/24/2014,Total Kjeldahl Nitrogen,0.112,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17140,16246,6/11/2014,Turbidity,2.8,None,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17141,16246,9/24/2014,Nitrate,0.128,ppm,River/Stream,0,Fivemile River,41.9865,-71.8154,3400,Thames,3
17142,16254,9/14/2015,Turbidity,1.7,None,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17143,16254,9/14/2015,Silica,2.885,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17144,16254,9/14/2015,Total Solids,78,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17145,16254,9/14/2015,Magnesium,3320,ppb,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17146,16254,9/14/2015,Total Suspended Solids,3,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17147,16254,9/14/2015,Total Phosphorus,0.041,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17148,16254,9/14/2015,Hardness,35,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17149,16254,9/14/2015,Total Kjeldahl Nitrogen,0.181,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17150,16254,9/14/2015,Calcium,8540,ppb,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17151,16254,9/14/2015,Nitrate,0.068,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17152,16254,9/14/2015,pH,8.7,None,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17153,16254,9/14/2015,Ammonia,0.005,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17154,16254,9/14/2015,Nitrate/Nitrite,0.068,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17155,16254,9/14/2015,Nitrite,NA,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17156,16254,9/14/2015,Total Organic Carbon,3,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17157,16254,9/14/2015,Ortho Phosphate,0.032,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17158,16254,9/14/2015,Alkalinity,28,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17159,16254,9/14/2015,Chloride,18.3,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17160,16254,9/14/2015,Total Nitrogen,0.249,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17161,16254,9/14/2015,Organic Nitrogen,0.176,ppm,River/Stream,0,Shepaug River,41.6568,-73.318,6700,Housatonic,6
17162,16258,10/3/2012,Nitrite,0.007,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17163,16258,7/25/2012,Chloride,13.9,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17164,16258,7/3/2012,Chlorophyll-a Plankton,94.4,ppb,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17165,16258,7/25/2012,Nitrate,0.102,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17166,16258,7/25/2012,Total Kjeldahl Nitrogen,0.092,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17167,16258,10/3/2012,Ortho Phosphate,0.003,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17168,16258,7/25/2012,Nitrate/Nitrite,0.11,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17169,16258,9/14/2015,Turbidity,1.6,None,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17170,16258,7/25/2012,Hardness,19.2,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17171,16258,9/14/2015,Nitrate/Nitrite,0.09,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17172,16258,9/14/2015,pH,7.3,None,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17173,16258,10/3/2012,Total Nitrogen,0.222,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17174,16258,9/14/2015,Ammonia,0.004,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17175,16258,9/14/2015,Total Suspended Solids,NA,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17176,16258,7/25/2012,Organic Nitrogen,0.084,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17177,16258,9/14/2015,Magnesium,1820,ppb,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17178,16258,7/25/2012,Calcium,5010,ppb,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17179,16258,7/25/2012,Magnesium,1640,ppb,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17180,16258,10/3/2012,Ammonia,0.046,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17181,16258,10/3/2012,Calcium,5820,ppb,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17182,16258,9/14/2015,Nitrite,NA,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17183,16258,7/25/2012,Ammonia,0.008,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17184,16258,7/25/2012,Turbidity,0.8,None,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17185,16258,7/3/2012,Turbidity,0.4,None,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17186,16258,10/3/2012,Silica,3.652,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17187,16258,9/14/2015,Hardness,22.9,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17188,16258,10/3/2012,Total Phosphorus,0.002,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17189,16258,10/3/2012,Turbidity,2.3,None,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17190,16258,9/14/2015,Chloride,22.9,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17191,16258,7/25/2012,Alkalinity,42,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17192,16258,9/14/2015,Silica,4.232,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17193,16258,9/14/2015,Ortho Phosphate,0.01,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17194,16258,10/3/2012,Hardness,21.9,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17195,16258,10/3/2012,Chloride,15.1,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17196,16258,9/14/2015,Total Phosphorus,0.008,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17197,16258,9/14/2015,Nitrate,0.09,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17198,16258,7/25/2012,Nitrite,0.008,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17199,16258,7/3/2012,Total Solids,76,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17200,16258,7/3/2012,Total Nitrogen,0.306,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17201,16258,7/3/2012,Total Phosphorus,0.016,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17202,16258,7/25/2012,Total Suspended Solids,4,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17203,16258,7/25/2012,Total Solids,64,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17204,16258,10/3/2012,Alkalinity,18,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17205,16258,9/14/2015,Organic Nitrogen,0.117,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17206,16258,9/14/2015,Calcium,6180,ppb,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17207,16258,10/3/2012,Total Suspended Solids,8,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17208,16258,9/14/2015,Total Solids,78,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17209,16258,10/3/2012,Magnesium,1800,ppb,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17210,16258,9/14/2015,Total Kjeldahl Nitrogen,0.121,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17211,16258,7/3/2012,Total Suspended Solids,3,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17212,16258,7/3/2012,Nitrate,0.11,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17213,16258,7/25/2012,Total Phosphorus,0.003,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17214,16258,7/3/2012,Ortho Phosphate,0.004,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17215,16258,9/14/2015,Alkalinity,17,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17216,16258,10/3/2012,Nitrate,0.06,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17217,16258,7/3/2012,Ammonia,0.007,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17218,16258,10/3/2012,Total Kjeldahl Nitrogen,0.155,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17219,16258,7/3/2012,Nitrite,0.004,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17220,16258,9/14/2015,Total Organic Carbon,3.7,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17221,16258,7/25/2012,Ortho Phosphate,0.004,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17222,16258,7/25/2012,Total Nitrogen,0.202,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17223,16258,7/3/2012,Nitrate/Nitrite,0.114,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17224,16258,7/3/2012,pH,6.8,None,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17225,16258,9/14/2015,Total Nitrogen,0.211,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17226,16258,10/3/2012,Nitrate/Nitrite,0.067,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17227,16258,10/3/2012,Total Solids,78,ppm,River/Stream,0,West Branch Farmington River,41.9735,-73.0209,4300,Connecticut,4
17228,16259,10/9/2013,Nitrite,NA,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17229,16259,10/9/2013,Ortho Phosphate,0.007,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17230,16259,10/9/2013,Nitrate/Nitrite,NA,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17231,16259,10/9/2013,pH,7.6,None,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17232,16259,10/9/2013,Total Phosphorus,0.017,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17233,16259,10/9/2013,Nitrate,NA,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17234,16259,10/9/2013,Hardness,57.2,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17235,16259,10/9/2013,Alkalinity,45,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17236,16259,10/9/2013,Turbidity,0.7,None,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17237,16259,10/9/2013,Chloride,29.5,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17238,16259,10/9/2013,Total Solids,102,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17239,16259,10/9/2013,Ammonia,0.006,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17240,16259,10/9/2013,Calcium,15400,ppb,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17241,16259,10/9/2013,Silica,5.582,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17242,16259,10/9/2013,Magnesium,4560,ppb,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17243,16259,10/9/2013,Total Nitrogen,0.21,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17244,16259,10/9/2013,Total Suspended Solids,NA,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17245,16259,10/9/2013,Total Organic Carbon,4.5,ppm,River/Stream,0,Aspetuck River,41.2132,-73.3291,7202,Southwest Coast,7
17246,16260,10/9/2013,Nitrite,NA,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17247,16260,6/25/2013,Total Phosphorus,0.017,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17248,16260,6/25/2013,pH,7.1,None,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17249,16260,10/9/2013,Magnesium,3060,ppb,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17250,16260,6/25/2013,Nitrate/Nitrite,0.218,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17251,16260,6/25/2013,Total Organic Carbon,3.8,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17252,16260,6/25/2013,Total Solids,92,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17253,16260,10/9/2013,Silica,8.624,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17254,16260,10/9/2013,Total Phosphorus,0.017,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17255,16260,6/25/2013,Magnesium,2400,ppb,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17256,16260,10/9/2013,Chloride,14.4,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17257,16260,10/9/2013,Hardness,37.3,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17258,16260,6/25/2013,Alkalinity,21,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17259,16260,10/9/2013,Turbidity,0.8,None,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17260,16260,6/25/2013,Total Nitrogen,0.355,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17261,16260,6/25/2013,Ammonia,0.01,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17262,16260,10/9/2013,pH,7.1,None,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17263,16260,10/9/2013,Total Nitrogen,0.212,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17264,16260,10/9/2013,Calcium,9880,ppb,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17265,16260,10/9/2013,Ortho Phosphate,0.007,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17266,16260,6/25/2013,Nitrite,NA,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17267,16260,6/25/2013,Ortho Phosphate,0.007,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17268,16260,10/9/2013,Ammonia,0.009,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17269,16260,6/25/2013,Calcium,8550,ppb,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17270,16260,6/25/2013,Hardness,31.2,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17271,16260,6/25/2013,Total Suspended Solids,3,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17272,16260,10/9/2013,Total Suspended Solids,2,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17273,16260,10/9/2013,Nitrate,0.02,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17274,16260,6/25/2013,Nitrate,0.218,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17275,16260,10/9/2013,Alkalinity,27,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17276,16260,6/25/2013,Chloride,16.6,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17277,16260,6/25/2013,Turbidity,1.4,None,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17278,16260,10/9/2013,Total Organic Carbon,5.1,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17279,16260,10/9/2013,Nitrate/Nitrite,0.02,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17280,16260,10/9/2013,Total Solids,78,ppm,River/Stream,0,Aspetuck River,41.2589,-73.3247,7202,Southwest Coast,7
17281,16261,6/25/2013,Turbidity,1.4,None,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17282,16261,10/9/2013,pH,5.8,None,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17283,16261,10/9/2013,Nitrate,0.007,ppm,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17284,16261,10/9/2013,Nitrite,NA,ppm,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17285,16261,10/9/2013,Silica,8.489,ppm,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17286,16261,10/9/2013,Turbidity,0.8,None,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17287,16261,6/25/2013,Nitrite,NA,ppm,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17288,16261,6/25/2013,Hardness,32.2,ppm,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17289,16261,6/25/2013,Ortho Phosphate,0.008,ppm,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17290,16261,6/25/2013,Nitrate,0.173,ppm,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
17291,16261,10/9/2013,Total Suspended Solids,NA,ppm,River/Stream,0,Aspetuck River,41.2771,-73.3275,7202,Southwest Coast,7
